device_id,cpu_usage,memory_usage,temperature_c,uptime_hours,downtime_event
DEV0046,66,46,68,3456,0
DEV0346,94,32,69,7622,1
DEV0469,70,46,64,5025,0
DEV0382,40,92,56,5174,0
DEV0110,92,88,68,6800,0
DEV0371,62,50,53,2194,0
DEV0459,41,22,77,6350,1
DEV0219,75,49,59,8907,0
DEV0492,68,40,44,5352,0
DEV0443,19,25,48,7103,0
DEV0121,11,51,60,4396,0
DEV0449,75,61,61,2401,0
DEV0289,69,81,79,5369,1
DEV0046,97,51,49,9864,0
DEV0338,26,58,60,604,0
DEV0381,25,83,49,2045,0
DEV0054,25,49,55,1961,0
DEV0322,55,82,76,3822,0
DEV0388,48,50,48,3783,1
DEV0054,40,59,65,503,0
DEV0370,97,52,63,4431,0
DEV0004,10,82,59,9911,0
DEV0401,20,44,65,3006,0
DEV0240,94,55,48,4828,1
DEV0080,13,43,76,7809,0
DEV0201,80,77,79,1669,0
DEV0474,35,58,60,239,0
DEV0202,59,65,84,4783,0
DEV0256,21,96,56,6830,0
DEV0199,90,29,64,5162,0
DEV0073,84,51,74,4765,1
DEV0439,74,55,55,2272,0
DEV0176,56,47,46,6179,0
DEV0219,62,35,43,3520,0
DEV0224,80,35,80,6377,0
DEV0433,11,37,54,1349,0
DEV0407,33,27,58,6164,0
DEV0283,13,99,48,2797,0
DEV0281,28,94,69,2853,0
DEV0093,35,89,52,5034,1
DEV0152,84,20,55,6565,0
DEV0080,49,81,62,3984,1
DEV0208,59,95,49,7354,0
DEV0092,52,57,58,194,0
DEV0020,84,64,74,4391,0
DEV0053,76,77,64,5880,0
DEV0083,21,20,61,5183,0
DEV0074,76,51,62,9967,0
DEV0410,36,27,56,8304,0
DEV0444,63,59,79,2401,0
DEV0130,75,75,51,4183,0
DEV0259,58,82,62,6219,1
DEV0359,25,93,61,6324,0
DEV0184,11,93,70,472,0
DEV0066,69,55,71,4589,0
DEV0153,63,76,59,5951,0
DEV0365,39,93,62,6128,1
DEV0196,93,64,63,8709,0
DEV0015,47,98,37,916,0
DEV0210,37,99,44,3712,0
DEV0135,34,21,53,7847,0
DEV0384,19,87,54,6450,1
DEV0475,69,69,48,7539,1
DEV0082,51,48,67,1432,0
DEV0071,49,29,60,6461,0
DEV0477,86,46,57,855,1
DEV0297,51,34,47,3625,0
DEV0382,56,79,59,1896,0
DEV0444,46,50,33,3159,1
DEV0172,89,40,58,2277,0
DEV0123,31,79,60,2150,0
DEV0289,66,77,62,2089,0
DEV0450,93,60,44,7618,0
DEV0210,36,65,62,8846,0
DEV0494,50,64,49,5909,0
DEV0407,89,45,51,5713,0
DEV0064,43,70,67,8557,0
DEV0390,41,55,80,9214,0
DEV0063,99,71,60,8825,0
DEV0382,98,70,51,6076,0
DEV0427,75,22,61,1793,1
DEV0409,21,33,69,2151,0
DEV0467,49,68,66,3020,1
DEV0008,82,96,87,4945,0
DEV0245,85,20,52,4267,0
DEV0165,99,76,62,6331,0
DEV0474,82,36,75,4723,0
DEV0093,19,69,74,9177,1
DEV0443,57,33,40,6846,1
DEV0284,29,78,59,6239,0
DEV0309,48,22,74,1558,0
DEV0376,69,59,88,3895,0
DEV0199,75,85,67,3510,0
DEV0124,74,53,56,4124,0
DEV0055,60,28,49,6369,0
DEV0420,45,40,82,662,0
DEV0190,33,44,67,6192,0
DEV0143,36,63,51,7092,0
DEV0310,11,44,57,7108,0
DEV0317,40,28,63,7896,0
DEV0097,66,81,65,5759,1
DEV0310,87,45,51,6184,1
DEV0197,75,76,53,3071,0
DEV0285,38,56,43,444,0
DEV0081,24,35,70,6711,0
DEV0109,21,56,56,7224,0
DEV0283,37,95,64,6384,0
DEV0209,93,43,74,2816,0
DEV0115,33,45,62,9964,0
DEV0452,30,39,58,5760,0
DEV0241,19,28,61,7332,0
DEV0396,87,48,60,4993,0
DEV0382,27,50,72,1219,0
DEV0279,97,38,63,2362,0
DEV0306,23,39,54,842,0
DEV0331,43,46,70,5101,0
DEV0484,67,63,72,5403,1
DEV0204,85,54,46,7430,0
DEV0201,31,90,75,882,0
DEV0344,79,41,63,196,0
DEV0466,45,93,62,8878,0
DEV0155,54,34,70,6761,0
DEV0315,45,32,54,5011,0
DEV0265,31,23,69,2338,0
DEV0289,87,75,56,9208,0
DEV0070,89,42,45,3449,0
DEV0179,70,53,50,2588,0
DEV0481,65,36,65,3893,0
DEV0168,98,47,50,7917,0
DEV0006,42,33,76,2937,0
DEV0132,54,53,71,2486,0
DEV0259,45,94,73,7496,0
DEV0141,29,76,61,1941,0
DEV0282,27,96,62,9494,0
DEV0290,47,74,48,5466,0
DEV0205,76,85,69,8164,0
DEV0181,32,56,63,4869,0
DEV0047,25,87,65,9021,0
DEV0392,68,95,76,416,0
DEV0332,78,45,53,7553,0
DEV0136,77,80,58,175,0
DEV0403,30,86,63,5169,1
DEV0233,87,93,50,303,1
DEV0202,87,71,58,7995,1
DEV0032,79,37,64,6667,0
DEV0277,21,72,56,7560,0
DEV0192,25,82,73,3875,0
DEV0407,90,72,44,8178,0
DEV0091,96,46,71,7024,0
DEV0345,23,50,66,7680,0
DEV0071,70,20,54,5658,0
DEV0298,80,25,50,4455,0
DEV0035,55,30,39,3151,0
DEV0386,41,53,52,2763,0
DEV0220,24,82,70,8723,0
DEV0199,53,72,59,7484,1
DEV0106,26,37,71,3262,0
DEV0488,50,40,53,8489,0
DEV0332,63,38,67,5178,0
DEV0052,53,23,52,138,0
DEV0017,14,96,50,9020,0
DEV0342,36,48,58,3265,0
DEV0009,96,44,53,4879,1
DEV0180,87,75,44,6286,0
DEV0003,88,96,58,2224,0
DEV0278,52,82,61,7499,0
DEV0182,40,46,72,4234,0
DEV0292,26,79,69,6394,0
DEV0167,92,68,72,3871,0
DEV0251,63,84,67,5638,0
DEV0274,71,57,63,3357,1
DEV0081,96,71,47,6561,0
DEV0027,41,20,61,5488,1
DEV0118,49,59,65,8000,0
DEV0227,22,40,74,1344,0
DEV0352,93,34,66,757,0
DEV0195,44,69,72,1799,0
DEV0141,14,67,49,4556,0
DEV0273,82,51,56,6168,0
DEV0317,38,68,64,8147,0
DEV0402,79,87,71,6063,0
DEV0243,34,64,58,6335,0
DEV0017,31,51,59,4635,0
DEV0184,75,23,66,7373,0
DEV0048,54,84,48,2076,1
DEV0016,78,90,76,8037,0
DEV0470,98,92,51,3769,0
DEV0409,81,84,40,4292,0
DEV0193,10,99,60,1037,0
DEV0283,93,37,76,5696,0
DEV0014,53,73,65,1389,0
DEV0348,96,66,67,4770,0
DEV0367,84,25,60,2250,0
DEV0228,48,85,58,7521,0
DEV0116,63,28,44,8804,0
DEV0373,97,87,37,1616,0
DEV0491,84,42,61,1504,0
DEV0306,38,62,73,4592,0
DEV0224,63,70,63,6270,0
DEV0029,99,91,66,2453,0
DEV0465,25,44,75,680,0
DEV0028,29,99,63,3429,1
DEV0489,55,54,58,8393,0
DEV0405,76,36,51,4650,0
DEV0408,74,37,80,3063,0
DEV0046,67,46,65,398,0
DEV0060,62,34,50,4216,1
DEV0355,10,88,48,144,0
DEV0148,90,99,72,7747,0
DEV0052,75,34,49,2643,0
DEV0150,38,61,78,3959,1
DEV0324,93,53,32,4878,1
DEV0144,79,67,74,4494,1
DEV0149,17,27,64,3652,0
DEV0172,38,29,61,3255,0
DEV0318,60,24,58,387,0
DEV0149,42,67,78,3805,0
DEV0104,12,45,67,616,0
DEV0489,69,42,50,2301,0
DEV0139,44,81,42,6677,0
DEV0120,78,32,61,8202,0
DEV0444,85,28,59,3758,0
DEV0037,93,39,44,7022,0
DEV0172,29,76,59,4386,0
DEV0124,82,43,54,4036,0
DEV0278,48,52,60,9461,0
DEV0212,13,39,67,1090,0
DEV0194,28,79,74,5071,0
DEV0427,54,67,69,7821,0
DEV0459,52,83,52,1951,0
DEV0021,22,49,63,8289,0
DEV0417,22,92,60,2809,0
DEV0241,69,36,46,4107,1
DEV0145,66,33,63,2721,0
DEV0292,95,38,78,2278,0
DEV0142,61,90,60,938,0
DEV0165,62,78,44,9847,0
DEV0415,95,86,60,9514,0
DEV0388,52,63,47,5034,1
DEV0134,92,51,68,9725,0
DEV0178,81,30,65,8204,0
DEV0085,81,21,58,7438,0
DEV0205,51,87,56,1268,0
DEV0038,99,36,57,7448,0
DEV0335,35,59,60,1047,0
DEV0389,32,65,52,260,0
DEV0166,52,23,46,2727,1
DEV0024,86,57,71,2635,0
DEV0018,37,82,56,2372,0
DEV0349,18,48,61,3563,0
DEV0160,29,38,62,4904,1
DEV0327,65,48,63,260,0
DEV0222,92,54,48,1884,0
DEV0102,48,89,43,6698,0
DEV0346,60,42,54,3282,1
DEV0328,21,65,63,3724,0
DEV0089,88,63,52,9058,0
DEV0158,64,67,56,2127,0
DEV0088,87,71,81,8476,1
DEV0414,20,27,41,1996,0
DEV0133,35,74,52,2504,0
DEV0260,51,85,78,2639,0
DEV0179,36,96,59,832,0
DEV0490,20,59,52,9913,0
DEV0393,47,50,71,677,0
DEV0311,52,67,60,2261,0
DEV0289,28,80,56,8669,0
DEV0115,73,71,61,3948,0
DEV0349,15,57,53,1408,0
DEV0287,55,55,49,941,0
DEV0364,51,74,58,2271,0
DEV0083,74,32,49,8447,0
DEV0237,81,56,60,6353,0
DEV0438,68,66,63,9994,0
DEV0239,61,90,68,3485,0
DEV0445,56,41,71,4921,0
DEV0066,16,58,55,5913,0
DEV0148,20,77,64,1513,0
DEV0204,70,49,64,144,0
DEV0114,77,37,63,1786,0
DEV0341,34,37,55,5336,0
DEV0189,21,93,49,6725,0
DEV0479,35,58,65,2825,0
DEV0292,21,45,42,9715,0
DEV0084,52,90,57,8109,0
DEV0364,60,26,34,4114,0
DEV0276,46,88,46,5880,0
DEV0429,55,84,51,4695,0
DEV0100,62,65,70,8365,0
DEV0302,97,37,66,3118,0
DEV0373,89,32,54,6392,0
DEV0274,22,44,67,1660,1
DEV0198,98,27,68,9183,1
DEV0353,63,93,58,9538,0
DEV0458,66,51,46,572,0
DEV0402,13,36,57,5535,1
DEV0499,84,98,59,2317,0
DEV0448,58,98,47,8992,0
DEV0034,16,67,63,152,0
DEV0079,20,82,62,3087,0
DEV0131,63,59,64,8430,0
DEV0072,96,34,62,9689,0
DEV0243,54,25,67,2237,1
DEV0139,32,82,58,927,0
DEV0174,37,27,62,8264,0
DEV0480,66,51,56,1348,0
DEV0496,35,64,54,4935,0
DEV0426,34,71,73,8477,1
DEV0017,63,98,39,3542,0
DEV0047,38,32,68,7502,0
DEV0030,92,43,53,3293,0
DEV0427,45,59,52,5028,0
DEV0392,23,33,62,9704,0
DEV0040,87,94,45,7696,0
DEV0199,44,89,51,3016,0
DEV0404,39,81,51,9307,0
DEV0332,26,80,57,4637,0
DEV0341,76,20,51,7151,0
DEV0156,89,85,76,5745,0
DEV0284,39,51,77,4361,0
DEV0059,54,32,39,2035,0
DEV0446,88,52,65,8141,1
DEV0336,98,51,68,9760,0
DEV0496,60,75,65,4638,0
DEV0330,56,43,53,4526,0
DEV0438,62,23,57,1458,0
DEV0214,73,42,52,1869,0
DEV0263,47,48,55,9481,0
DEV0324,73,40,47,1292,0
DEV0024,96,49,58,2916,0
DEV0354,98,39,44,6367,0
DEV0297,16,35,57,7125,0
DEV0239,31,86,47,4956,0
DEV0054,90,68,62,5317,0
DEV0270,91,77,53,1142,0
DEV0172,50,63,62,5343,0
DEV0305,83,44,70,8517,0
DEV0319,19,42,75,6855,0
DEV0209,66,78,34,6567,0
DEV0045,16,20,51,4077,0
DEV0328,59,34,56,1983,1
DEV0362,61,71,64,640,0
DEV0250,42,77,43,8937,0
DEV0461,10,60,50,5185,0
DEV0007,62,63,61,4901,0
DEV0259,69,23,60,4826,0
DEV0088,43,96,63,7122,1
DEV0431,13,87,64,1788,0
DEV0472,26,26,63,9146,0
DEV0189,13,65,61,6734,0
DEV0455,52,28,60,504,1
DEV0030,99,52,66,3443,0
DEV0005,13,52,37,7911,1
DEV0360,10,23,75,7118,0
DEV0469,80,84,37,8811,0
DEV0369,59,53,49,1507,0
DEV0200,82,98,57,9112,1
DEV0007,70,83,66,7130,0
DEV0167,44,44,30,7459,0
DEV0386,17,74,59,4630,0
DEV0171,33,28,67,8028,0
DEV0396,92,36,69,4167,0
DEV0028,45,40,53,6306,0
DEV0108,59,79,56,2281,1
DEV0147,52,32,53,3332,0
DEV0284,36,22,56,8716,0
DEV0099,41,87,49,1651,0
DEV0076,87,23,51,457,0
DEV0092,27,26,64,1694,0
DEV0474,37,45,61,5228,0
DEV0230,38,94,64,9302,1
DEV0198,25,43,62,8488,0
DEV0147,56,29,67,9325,0
DEV0064,68,32,68,9153,0
DEV0347,40,63,42,448,0
DEV0373,13,58,51,1758,1
DEV0393,46,38,57,8866,0
DEV0425,26,70,59,1919,0
DEV0050,48,38,53,6571,0
DEV0010,57,95,69,5981,1
DEV0458,55,71,79,6755,1
DEV0225,99,66,61,9222,0
DEV0082,57,49,60,4108,0
DEV0182,48,65,68,6143,1
DEV0010,13,95,41,583,0
DEV0391,39,40,60,4012,0
DEV0360,39,94,69,457,0
DEV0416,31,67,53,8545,0
DEV0235,84,81,47,9126,0
DEV0310,75,77,58,1290,0
DEV0326,21,37,59,9995,0
DEV0467,45,78,50,4664,0
DEV0447,27,67,80,6079,1
DEV0233,99,82,55,8784,0
DEV0235,62,31,48,3509,0
DEV0034,80,53,59,8343,0
DEV0043,10,80,69,8553,1
DEV0382,67,72,60,2008,0
DEV0133,99,44,64,3746,0
DEV0403,96,81,51,7815,0
DEV0113,99,23,74,2477,1
DEV0370,15,32,65,4436,1
DEV0054,79,61,70,5504,0
DEV0142,53,68,63,6058,0
DEV0394,81,97,68,1725,0
DEV0049,33,75,51,5518,0
DEV0267,95,66,55,9520,0
DEV0159,28,27,73,4486,0
DEV0450,27,74,75,6454,0
DEV0138,39,37,48,1489,0
DEV0021,51,54,62,6009,0
DEV0385,42,51,55,1587,0
DEV0254,83,43,53,6601,0
DEV0302,21,26,62,9208,1
DEV0223,36,32,71,810,0
DEV0203,48,88,64,1986,0
DEV0107,18,61,56,2316,0
DEV0074,30,50,65,1420,1
DEV0020,85,93,56,8006,0
DEV0277,38,45,64,4545,1
DEV0421,42,95,73,4931,0
DEV0485,71,51,39,7917,0
DEV0398,24,71,67,7084,0
DEV0442,11,39,44,8692,0
DEV0057,61,59,72,850,1
DEV0057,53,78,53,5694,1
DEV0069,63,96,47,7271,0
DEV0198,27,33,66,7591,0
DEV0152,12,63,63,1987,0
DEV0208,16,67,50,3785,0
DEV0188,52,62,47,1518,0
DEV0151,91,35,58,2703,0
DEV0047,47,54,47,3871,0
DEV0422,46,72,49,5200,0
DEV0500,67,53,61,9937,0
DEV0208,42,22,50,3587,0
DEV0243,68,87,64,9105,0
DEV0180,20,24,74,6010,0
DEV0141,77,29,58,6408,0
DEV0499,91,71,61,4833,0
DEV0237,77,48,80,3269,0
DEV0008,97,50,48,1123,1
DEV0102,31,85,71,9801,0
DEV0160,75,95,70,1493,0
DEV0470,53,88,68,5339,0
DEV0145,15,56,72,2446,0
DEV0005,51,46,62,955,0
DEV0328,34,52,54,9458,0
DEV0379,66,87,70,2854,0
DEV0381,94,78,71,1765,0
DEV0434,64,83,71,4138,0
DEV0094,25,63,60,3787,0
DEV0467,23,68,52,1216,0
DEV0396,48,72,61,4642,0
DEV0217,37,93,69,833,0
DEV0172,60,68,70,3021,0
DEV0461,58,85,55,9998,0
DEV0324,18,82,63,3598,1
DEV0443,67,44,46,9416,0
DEV0138,54,23,69,4817,0
DEV0304,31,70,52,4954,0
DEV0156,41,30,67,1958,0
DEV0261,78,36,48,5573,0
DEV0476,96,85,70,2613,0
DEV0300,78,89,63,5060,1
DEV0159,51,92,52,3615,0
DEV0272,62,88,66,2416,1
DEV0123,68,48,54,2114,0
DEV0279,83,92,67,2267,0
DEV0349,48,91,57,3128,0
DEV0367,24,39,42,9435,0
DEV0021,80,46,50,4331,1
DEV0386,38,27,55,3248,1
DEV0279,12,80,73,7621,0
DEV0208,92,47,69,9227,0
DEV0395,19,89,76,100,1
DEV0118,38,22,76,8368,1
DEV0123,88,88,54,7711,0
DEV0201,44,92,58,2728,0
DEV0386,15,26,55,6234,0
DEV0338,21,79,53,673,0
DEV0397,47,23,41,1648,0
DEV0301,86,24,59,8477,0
DEV0328,28,30,47,6145,0
DEV0394,76,34,59,3592,0
DEV0091,17,83,81,8325,0
DEV0081,17,32,54,7939,0
DEV0216,93,26,61,9912,0
DEV0277,56,25,69,5789,0
DEV0001,13,75,62,1996,0
DEV0144,60,83,62,2555,0
DEV0250,94,69,56,5516,1
DEV0171,76,49,57,5483,0
DEV0481,54,41,50,1505,1
DEV0134,17,44,68,4638,0
DEV0076,96,47,42,1286,0
DEV0480,25,58,69,2239,0
DEV0112,86,86,45,2778,0
DEV0250,76,24,69,3894,0
DEV0267,18,84,56,2819,0
DEV0466,69,34,47,8148,0
DEV0450,87,86,65,4702,0
DEV0096,86,59,69,4550,0
DEV0433,80,88,55,4057,0
DEV0241,24,96,67,6169,0
DEV0276,80,62,37,8779,0
DEV0277,50,20,46,378,0
DEV0292,31,41,72,2691,0
DEV0038,33,81,57,8941,1
DEV0312,53,98,41,454,1
DEV0347,10,45,53,2342,0
DEV0495,19,37,50,4999,0
DEV0267,89,67,58,6336,1
DEV0274,81,28,56,2580,1
DEV0081,65,20,61,657,0
DEV0098,98,28,59,3586,0
DEV0045,59,42,73,261,0
DEV0154,21,64,64,6344,0
DEV0382,98,21,64,798,0
DEV0315,90,33,71,3644,0
DEV0134,69,57,56,3877,0
DEV0043,35,59,47,2305,0
DEV0094,87,82,72,591,0
DEV0180,50,35,61,2092,0
DEV0359,45,94,61,1132,1
DEV0256,32,25,53,3383,0
DEV0446,52,22,53,6116,0
DEV0242,15,33,68,5019,0
DEV0224,78,85,69,6074,0
DEV0017,52,94,67,9077,0
DEV0333,34,86,67,1933,0
DEV0117,27,50,65,1091,1
DEV0046,71,52,61,7084,0
DEV0169,22,20,58,6446,0
DEV0141,52,63,72,1883,0
DEV0390,87,34,56,5284,0
DEV0214,37,56,63,1284,0
DEV0225,27,46,51,1768,0
DEV0417,68,67,53,6933,0
DEV0388,69,46,57,5924,0
DEV0462,72,31,51,671,0
DEV0178,66,86,67,4400,0
DEV0048,60,49,46,3838,0
DEV0099,65,85,60,683,0
DEV0283,36,26,61,7423,0
DEV0262,41,53,41,8599,0
DEV0058,18,51,55,8353,0
DEV0253,93,58,62,7640,0
DEV0191,77,62,64,5679,0
DEV0001,55,62,57,4670,1
DEV0235,76,97,66,5791,0
DEV0284,35,22,58,2059,0
DEV0285,17,65,60,8130,0
DEV0352,15,51,62,5226,1
DEV0156,89,62,69,3862,0
DEV0091,33,22,53,2886,0
DEV0458,57,93,55,1642,0
DEV0210,54,82,53,1775,0
DEV0324,22,59,56,133,0
DEV0230,78,37,74,2899,0
DEV0253,34,86,65,7596,0
DEV0243,29,81,48,1955,0
DEV0041,91,29,53,7023,0
DEV0362,91,71,63,2785,1
DEV0372,75,92,50,1157,0
DEV0439,83,65,52,7038,1
DEV0416,54,74,73,4601,0
DEV0123,56,65,53,7697,0
DEV0197,72,94,69,6671,0
DEV0150,85,79,72,4488,0
DEV0377,86,45,52,6122,0
DEV0240,64,46,51,2727,0
DEV0313,84,57,57,3920,0
DEV0278,28,41,49,7347,0
DEV0322,44,45,61,3743,0
DEV0425,62,88,57,6291,0
DEV0043,35,54,63,3862,0
DEV0034,23,85,73,6087,1
DEV0114,54,92,68,8898,1
DEV0002,53,70,64,2455,1
DEV0238,97,37,40,1433,0
DEV0247,74,62,64,4108,0
DEV0059,60,31,77,2573,0
DEV0036,52,22,30,6243,0
DEV0232,95,26,66,3833,0
DEV0008,32,25,58,2186,0
DEV0161,65,64,51,3450,1
DEV0289,28,58,68,8667,0
DEV0452,91,70,77,2052,1
DEV0018,85,28,67,3810,0
DEV0064,64,42,56,1793,0
DEV0061,69,31,50,8363,0
DEV0083,68,81,61,1874,0
DEV0010,42,92,68,673,0
DEV0434,28,96,56,6585,0
DEV0106,37,59,57,4764,0
DEV0233,61,73,88,5159,1
DEV0222,58,26,70,5462,0
DEV0278,46,36,71,4166,1
DEV0039,35,69,45,6571,0
DEV0358,49,43,52,6213,0
DEV0321,89,21,60,8444,0
DEV0286,47,52,49,5474,0
DEV0133,86,40,76,9020,0
DEV0243,96,93,74,9844,1
DEV0367,63,72,54,3763,0
DEV0282,31,65,77,6794,0
DEV0120,25,64,59,6241,0
DEV0063,37,28,85,6386,0
DEV0174,44,25,61,6260,0
DEV0031,69,70,65,9291,0
DEV0231,54,54,73,7242,0
DEV0169,55,72,72,5121,1
DEV0140,81,38,65,6970,0
DEV0273,64,88,58,6408,0
DEV0146,95,44,65,9426,0
DEV0194,94,30,51,4842,0
DEV0369,35,93,61,3245,0
DEV0472,94,36,48,8243,0
DEV0348,34,55,42,2815,0
DEV0244,74,40,60,8645,0
DEV0295,15,37,72,5493,0
DEV0074,32,79,69,9594,0
DEV0367,73,37,59,4182,0
DEV0417,96,20,77,3831,0
DEV0472,52,33,54,8801,1
DEV0459,32,27,40,1637,0
DEV0136,39,85,38,8192,0
DEV0091,86,70,48,277,0
DEV0026,27,98,68,2476,0
DEV0076,96,79,53,7838,0
DEV0035,88,53,64,9092,0
DEV0313,30,55,76,6931,0
DEV0207,66,81,48,3343,0
DEV0277,32,20,64,3766,0
DEV0165,54,61,65,1037,0
DEV0124,53,20,51,3127,0
DEV0222,91,73,73,2120,0
DEV0389,97,66,57,7302,1
DEV0273,56,58,56,2074,0
DEV0382,49,49,81,9810,0
DEV0474,60,26,65,1358,0
DEV0354,51,41,69,7152,1
DEV0097,16,69,73,3210,0
DEV0082,59,64,53,9534,1
DEV0025,57,93,72,2853,1
DEV0361,93,91,54,5894,0
DEV0061,15,29,54,2775,0
DEV0094,18,33,57,519,0
DEV0293,66,65,53,8944,0
DEV0468,40,94,68,2971,0
DEV0365,30,25,62,967,1
DEV0450,99,40,55,8465,0
DEV0246,49,81,66,8104,1
DEV0141,54,38,57,4832,0
DEV0377,86,81,56,9851,0
DEV0253,58,72,60,4227,1
DEV0296,96,43,64,4692,0
DEV0170,29,75,63,2342,0
DEV0340,26,81,56,2588,0
DEV0326,37,53,68,1612,0
DEV0459,50,41,57,5716,0
DEV0238,75,87,53,2871,0
DEV0409,34,76,45,1743,1
DEV0170,67,29,69,123,0
DEV0394,50,85,60,2437,0
DEV0351,15,27,62,3043,0
DEV0299,84,57,70,8122,0
DEV0196,47,81,55,4826,0
DEV0384,15,47,46,1816,0
DEV0345,54,29,60,7194,1
DEV0156,84,64,63,4233,1
DEV0408,23,84,57,6629,0
DEV0099,75,86,74,844,0
DEV0297,49,28,35,4277,1
DEV0317,12,24,71,8285,0
DEV0380,33,29,67,6040,0
DEV0133,28,31,64,149,0
DEV0353,27,77,30,6912,1
DEV0139,73,40,72,6317,0
DEV0264,97,40,49,3149,1
DEV0149,44,84,54,5325,1
DEV0480,71,22,58,7968,0
DEV0448,10,88,64,3989,1
DEV0261,34,83,66,8051,0
DEV0034,54,68,68,9914,0
DEV0009,58,91,68,7735,0
DEV0294,98,36,62,5875,0
DEV0043,25,92,64,3455,0
DEV0096,28,51,49,9305,0
DEV0394,32,89,52,8445,0
DEV0012,92,40,68,6361,0
DEV0355,34,26,68,2414,0
DEV0487,25,26,67,3556,0
DEV0402,63,46,54,7508,0
DEV0471,82,27,69,4366,0
DEV0140,10,92,48,8908,0
DEV0287,51,47,70,3149,0
DEV0267,28,98,57,4743,0
DEV0354,43,85,76,5404,0
DEV0283,89,90,44,2025,0
DEV0021,64,66,77,6945,0
DEV0384,27,29,56,6910,0
DEV0458,43,52,56,2557,0
DEV0269,98,26,61,6982,0
DEV0250,54,22,53,7920,0
DEV0045,15,33,59,9903,0
DEV0175,30,63,52,4341,0
DEV0281,79,65,52,3209,1
DEV0077,57,80,64,5345,0
DEV0233,48,55,50,9919,0
DEV0320,40,32,52,8063,0
DEV0198,19,35,46,4540,0
DEV0355,39,99,54,7710,1
DEV0255,27,24,73,2098,0
DEV0156,69,57,51,1231,0
DEV0404,97,69,52,2092,0
DEV0468,82,57,61,8147,0
DEV0425,24,75,56,8805,0
DEV0004,13,82,82,5140,0
DEV0084,72,67,58,812,0
DEV0197,49,78,63,314,0
DEV0214,18,96,69,5846,0
DEV0280,18,63,69,8895,0
DEV0492,35,74,62,7081,0
DEV0145,13,74,58,3869,0
DEV0389,90,20,80,4967,0
DEV0057,25,27,59,8961,0
DEV0154,24,23,55,1180,0
DEV0100,61,72,53,9717,0
DEV0200,78,77,42,574,0
DEV0457,14,56,68,9423,1
DEV0401,29,68,36,962,0
DEV0440,88,86,59,9103,0
DEV0008,27,38,57,4372,0
DEV0448,11,20,82,8778,0
DEV0453,22,48,41,8983,0
DEV0010,13,52,50,3208,0
DEV0434,51,71,58,367,0
DEV0124,83,60,58,9076,1
DEV0439,70,42,54,3973,0
DEV0270,17,24,59,6631,0
DEV0347,76,90,47,2501,0
DEV0027,72,76,63,5009,0
DEV0005,18,25,36,2416,0
DEV0335,20,68,59,8276,1
DEV0412,51,41,53,7709,0
DEV0133,22,96,70,1301,0
DEV0342,45,95,77,5286,1
DEV0140,22,23,56,376,0
DEV0490,21,91,73,5427,0
DEV0264,46,83,56,8598,0
DEV0315,83,56,50,730,0
DEV0449,82,50,77,2685,0
DEV0227,61,56,65,6761,0
DEV0060,80,64,60,7541,0
DEV0080,11,27,66,7500,0
DEV0055,65,59,62,1237,0
DEV0094,69,24,59,7068,0
DEV0427,32,47,46,1813,0
DEV0041,49,28,57,9340,0
DEV0010,73,21,66,9875,0
DEV0226,94,82,58,3451,0
DEV0116,32,70,69,8193,1
DEV0459,38,50,63,6315,0
DEV0340,87,26,51,9243,0
DEV0107,99,49,46,1324,1
DEV0007,60,77,58,5545,0
DEV0021,78,22,54,8324,0
DEV0252,98,70,63,196,0
DEV0331,40,75,52,4458,0
DEV0101,59,92,53,3241,1
DEV0215,29,29,70,8080,0
DEV0044,64,80,61,271,0
DEV0223,90,69,52,4953,0
DEV0210,11,66,60,9192,1
DEV0344,34,20,73,9033,0
DEV0214,22,76,62,5531,0
DEV0293,79,57,65,7637,0
DEV0239,76,81,52,8682,0
DEV0428,67,98,70,1058,0
DEV0065,91,89,83,4770,1
DEV0254,84,84,52,8635,0
DEV0370,93,81,48,3581,0
DEV0006,73,75,61,1669,1
DEV0294,78,86,68,8031,1
DEV0221,92,36,59,8747,0
DEV0427,95,27,49,5642,0
DEV0313,68,79,58,8735,0
DEV0203,69,59,65,3581,0
DEV0464,92,81,55,8031,0
DEV0070,71,60,66,5793,0
DEV0065,25,31,71,1517,0
DEV0252,97,73,62,5956,0
DEV0183,77,30,59,7776,0
DEV0112,24,79,68,7111,0
DEV0252,98,87,51,6809,0
DEV0291,64,97,50,770,1
DEV0280,44,65,57,5513,0
DEV0294,64,57,55,6101,0
DEV0003,23,80,51,2384,0
DEV0179,58,36,78,5540,0
DEV0189,92,85,81,8391,0
DEV0168,16,91,56,2887,0
DEV0054,39,55,60,7957,0
DEV0066,92,93,58,507,0
DEV0115,58,26,71,1077,0
DEV0316,98,35,73,5653,0
DEV0271,25,33,42,8434,0
DEV0214,60,99,64,7552,1
DEV0430,81,44,46,9011,0
DEV0110,91,23,77,9751,0
DEV0183,89,48,64,8709,0
DEV0260,92,75,51,9396,0
DEV0024,51,25,57,644,0
DEV0339,26,20,57,7253,1
DEV0094,72,58,65,7060,0
DEV0256,54,20,70,7644,0
DEV0214,86,82,48,6402,0
DEV0359,16,76,78,6005,0
DEV0496,36,86,76,9064,0
DEV0040,19,84,51,9985,0
DEV0283,43,84,60,9360,0
DEV0463,45,40,77,4323,0
DEV0436,34,49,72,1673,1
